6.1523, 3.298, 2.74657, 2.42774, 2.202, 1.95825, 1.82374, 1.74574, 1.69264, 1.64941, 1.61045, 1.57563, 1.54125, 1.50873, 1.4787, 1.44977, 1.42267, 1.39663, 1.37214, 1.34892, 1.32714, 1.30626, 1.28581, 1.26604, 1.24755, 1.22953, 1.21279, 1.19688, 1.18243, 1.16926, 1.15749, 1.1462, 1.13497, 1.12348, 1.11244, 1.10185, 1.0913, 1.08115, 1.07178, 1.06187, 1.05267, 1.04386, 1.03479, 1.02452, 1.01302, 1.00164, 0.990575, 0.980039, 0.970936, 0.961696, 0.95427, 0.947098, 0.939527, 0.931547, 0.924894, 0.919839, 0.915566, 0.912188, 0.909094, 0.906484, 
1.46978, 0.79535, 0.447379, 0.22399, 0.134475, 0.0991506, 0.0796555, 0.0670961, 0.0585934, 0.0528026, 0.0488806, 0.0462461, 0.0444501, 0.0432685, 0.0424486, 0.0419008, 0.0415329, 0.0412695, 0.0410892, 0.0409584, 0.0408589, 0.0407767, 0.0407219, 0.0406824, 0.0406497, 0.0406267, 0.0406093, 0.0405963, 0.0405866, 0.0405786, 0.0405733, 0.04057, 0.040567, 0.0405647, 0.0405631, 0.0405618, 0.0405606, 0.0405596, 0.0405586, 0.040558, 0.0405573, 0.0405569, 0.0405566, 0.0405563, 0.0405561, 0.040556, 0.0405558, 0.0405558, 0.0405557, 0.0405556, 0.0405556, 0.0405555, 0.0405555, 0.0405555, 0.0405555, 0.0405554, 0.0405554, 0.0405554, 0.0405553, 0.0405553, 
2.73587, 0.912586, 0.83978, 0.849992, 0.83818, 0.797324, 0.768564, 0.752821, 0.743844, 0.736136, 0.728746, 0.721917, 0.714717, 0.707775, 0.701407, 0.695279, 0.689391, 0.683638, 0.678413, 0.673296, 0.66929, 0.665755, 0.662398, 0.659127, 0.656322, 0.653599, 0.650827, 0.648234, 0.645633, 0.643374, 0.641418, 0.639226, 0.636427, 0.632909, 0.629375, 0.625935, 0.621844, 0.617496, 0.613137, 0.607754, 0.602408, 0.597399, 0.592032, 0.585417, 0.57743, 0.569266, 0.561072, 0.553155, 0.546333, 0.539226, 0.533742, 0.528307, 0.522199, 0.515479, 0.509897, 0.505822, 0.502548, 0.500021, 0.497657, 0.495738, 
0.715531, 0.801836, 0.844035, 0.824526, 0.753284, 0.625276, 0.573949, 0.558189, 0.552943, 0.548236, 0.542569, 0.536961, 0.531081, 0.526053, 0.521126, 0.515757, 0.510396, 0.504435, 0.49798, 0.491096, 0.483864, 0.476869, 0.469993, 0.463574, 0.457522, 0.451356, 0.44553, 0.439379, 0.43356, 0.427918, 0.422663, 0.417427, 0.412216, 0.406988, 0.40167, 0.396435, 0.391541, 0.387038, 0.38307, 0.37949, 0.376394, 0.373232, 0.370055, 0.366846, 0.363663, 0.360688, 0.357993, 0.355533, 0.353399, 0.351371, 0.349507, 0.347834, 0.346425, 0.345214, 0.344187, 0.343241, 0.342267, 0.341431, 0.340711, 0.34003, 
1.23112, 0.788226, 0.61538, 0.529236, 0.476056, 0.436502, 0.401576, 0.367634, 0.337264, 0.312235, 0.290253, 0.270506, 0.250998, 0.231637, 0.213718, 0.196829, 0.181355, 0.16729, 0.154661, 0.143567, 0.133128, 0.122858, 0.112693, 0.102652, 0.0930518, 0.0839457, 0.0758201, 0.0686703, 0.062649, 0.0573856, 0.0528332, 0.0489801, 0.045757, 0.0430221, 0.0408273, 0.0389185, 0.0373549, 0.0360597, 0.0350167, 0.0340672, 0.0333078, 0.0326735, 0.0321422, 0.0317045, 0.0313701, 0.0311335, 0.0309543, 0.0307954, 0.0306481, 0.0305442, 0.030466, 0.0304014, 0.030348, 0.0302993, 0.0302538, 0.0302205, 0.0301955, 0.0301812, 0.0301705, 0.0301606, 
